========================================
ch3ar_W1_Energy_1_0.0.out
0.1 atm
T,W1->R
ch3ar_W1_Energy_1_0.0.out
0.9 atm
T,W1->P1
300.0,1.02209e-51
310.0,1.41936e-49
320.0,1.44661e-47
330.0,1.11242e-45
340.0,6.6193e-44
350.0,3.11301e-42
360.0,1.18128e-40
370.0,3.67557e-39
380.0,9.53077e-38
390.0,2.08879e-36
400.0,3.91681e-35
410.0,6.3613e-34
420.0,9.02504e-33
430.0,1.13154e-31
440.0,1.26138e-30
450.0,1.26195e-29
460.0,1.1412e-28
470.0,9.37573e-28
480.0,7.04466e-27
490.0,4.86923e-26
500.0,3.11189e-25
510.0,1.8456e-24
520.0,1.02092e-23
530.0,5.29006e-23
540.0,2.57292e-22
550.0,1.18147e-21
560.0,5.12165e-21
570.0,2.11029e-20
580.0,8.25024e-20
590.0,3.08273e-19
600.0,1.09877e-18
610.0,3.75607e-18
620.0,1.23273e-17
630.0,3.88484e-17
640.0,1.18153e-16
650.0,3.46808e-16
660.0,9.8266e-16
670.0,2.69798e-15
680.0,7.19099e-15
690.0,1.85871e-14
700.0,4.66825e-14
800.0,1.24654e-10
900.0,5.2577e-08
1000.0,6.09382e-06
1100.0,0.00027706
1200.0,0.00623559
1300.0,0.0819922
1400.0,0.707637
1500.0,4.35743
1600.0,20.4723
1700.0,77.0512
1800.0,240.597
1900.0,644.318
2000.0,1510.78
2100.0,3178.82
2200.0,6112.63
2300.0,10755.7
2400.0,17780.4
2500.0,27390.9
2600.0,40442.8
2700.0,57690.8
2800.0,77755.4
2900.0,102742.0
3000.0,133107.0
========================================
ch3ar_W1_Energy_1_0.0.out
1 atm
T,W1->P1
300.0,1.02946e-51
310.0,1.43037e-49
320.0,1.45864e-47
330.0,1.1223e-45
340.0,6.68192e-44
350.0,3.14429e-42
360.0,1.19385e-40
370.0,3.71691e-39
380.0,9.64374e-38
390.0,2.11484e-36
400.0,3.96807e-35
410.0,6.44843e-34
420.0,9.15432e-33
430.0,1.14844e-31
440.0,1.28101e-30
450.0,1.28238e-29
460.0,1.16038e-28
470.0,9.53911e-28
480.0,7.17182e-27
490.0,4.96014e-26
500.0,3.17188e-25
510.0,1.88231e-24
520.0,1.04185e-23
530.0,5.40165e-23
540.0,2.62877e-22
550.0,1.2078e-21
560.0,5.23887e-21
570.0,2.15978e-20
580.0,8.44871e-20
590.0,3.1586e-19
600.0,1.12646e-18
610.0,3.85282e-18
620.0,1.26516e-17
630.0,3.98927e-17
640.0,1.21393e-16
650.0,3.56501e-16
660.0,1.01068e-15
670.0,2.77634e-15
680.0,7.40346e-15
690.0,1.91461e-14
700.0,4.81108e-14
800.0,1.29072e-10
900.0,5.46682e-08
1000.0,6.35994e-06
1100.0,0.000290112
1200.0,0.00654893
1300.0,0.0863432
1400.0,0.746995
1500.0,4.61017
1600.0,21.7039
1700.0,81.8369
1800.0,255.996
1900.0,686.657
2000.0,1612.69
2100.0,3397.89
2200.0,6540.96
2300.0,11524.9
