========================================
ch4o_colrel_FactorOne_0.1.out
0.1 atm
T,W1->R
1200.0,0.00802017
1300.0,0.107723
1400.0,0.94915
1500.0,5.96928
1600.0,28.5286
1700.0,109.229
1800.0,348.008
1900.0,947.19
2000.0,2259.56
2100.0,4843.46
2200.0,9403.82
2300.0,16851.7
2400.0,28145.0
2500.0,44184.8
2600.0,66290.7
2700.0,94884.5
2800.0,130815.0
2900.0,174044.0
3000.0,227428.0
========================================
ch4o_colrel_FactorOne_0.1.out
1 atm
T,W1->P1
300.0,1.0405e-51
310.0,1.448e-49
320.0,1.47878e-47
330.0,1.14017e-45
340.0,6.79759e-44
350.0,3.20607e-42
360.0,1.21978e-40
370.0,3.8057e-39
380.0,9.8986e-38
390.0,2.17585e-36
400.0,4.09063e-35
410.0,6.66021e-34
420.0,9.48666e-33
430.0,1.19178e-31
440.0,1.33421e-30
450.0,1.33929e-29
460.0,1.21372e-28
470.0,1.00074e-27
480.0,7.54725e-27
490.0,5.23493e-26
500.0,3.35559e-25
510.0,1.99835e-24
520.0,1.10962e-23
530.0,5.76453e-23
540.0,2.81382e-22
550.0,1.29673e-21
560.0,5.64459e-21
570.0,2.3318e-20
580.0,9.15514e-20
590.0,3.43039e-19
600.0,1.22773e-18
610.0,4.20791e-18
620.0,1.38657e-17
630.0,4.38601e-17
640.0,1.33898e-16
650.0,3.93824e-16
660.0,1.12144e-15
670.0,3.09156e-15
680.0,8.25765e-15
690.0,2.14167e-14
700.0,5.40119e-14
800.0,1.49134e-10
900.0,6.49547e-08
1000.0,7.76838e-06
1100.0,0.000362999
1200.0,0.00839337
1300.0,0.113066
1400.0,0.998866
1500.0,6.29735
1600.0,30.167
1700.0,115.746
1800.0,369.469
1900.0,1007.48
2000.0,2407.7
2100.0,5168.67
